(base) [labuser@hypatia gui]$ psql -U vo_admin -d telescope_db
psql (13.16)
Type "help" for help.

telescope_db=> SELECT * FROM tblrun_info LIMIT 3000;
 run_id | veritas_run_id |  run_type   |   run_status   | run_window |    db_start_time    |     db_end_time     |   data_start_time   |    data_end_time    | duration | telescope_mask | harvester_mask |         source_id          
    130 |              0 | other       | ended_manually |          1 | 2024-11-12 16:24:26 | 2024-11-12 16:24:47 | 2024-11-12 16:24:26 | 2024-11-12 16:24:47 | 01:00:00 |             14 |     4294967294 | testcrate
    131 |              0 | other       | ended_manually |          1 | 2024-11-12 16:24:49 | 2024-11-12 16:26:10 | 2024-11-12 16:24:49 | 2024-11-12 16:26:10 | 01:00:00 |             14 |     4294967294 | testcrate
    132 |              0 | observing   | ended_manually |          1 | 2024-11-12 17:08:49 | 2024-11-12 17:08:51 | 2024-11-12 17:08:49 | 2024-11-12 17:08:51 | 01:00:00 |             14 |     4294967294 | testcrate
    133 |              0 | observing   | ended_manually |          1 | 2024-11-12 17:09:50 | 2024-11-12 17:14:24 | 2024-11-12 17:09:50 | 2024-11-12 17:14:24 | 01:00:00 |             14 |     4294967294 | testcrate
    134 |              0 | observing   | ended_manually |          1 | 2024-11-12 17:14:49 | 2024-11-12 17:19:34 | 2024-11-12 17:14:49 | 2024-11-12 17:19:34 | 01:00:00 |             14 |     4294967294 | testcrate
    135 |              0 | observing   | ended_manually |          1 | 2024-11-13 10:55:22 | 2024-11-13 10:55:33 | 2024-11-13 10:55:22 | 2024-11-13 10:55:33 | 01:00:00 |             14 |     4294967294 | testcrate
    136 |              0 | observing   | ended_manually |          1 | 2024-11-13 10:59:35 | 2024-11-13 11:03:23 | 2024-11-13 10:59:35 | 2024-11-13 11:03:23 | 01:00:00 |             14 |     4294967294 | testcrate
    137 |              0 | observing   | ended_manually |          1 | 2024-11-13 11:07:51 | 2024-11-13 11:09:47 | 2024-11-13 11:07:51 | 2024-11-13 11:09:47 | 01:00:00 |             14 |     4294967294 | testcrate
    138 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:20:26 | 2024-11-13 12:20:28 | 2024-11-13 12:20:26 | 2024-11-13 12:20:28 | 01:00:00 |             14 |     4294967294 | testcrate
    139 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:27:10 | 2024-11-13 12:28:57 | 2024-11-13 12:27:10 | 2024-11-13 12:28:57 | 01:00:00 |             14 |     4294967294 | testcrate
    140 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:29:28 | 2024-11-13 12:37:52 | 2024-11-13 12:29:28 | 2024-11-13 12:37:52 | 01:00:00 |             14 |     4294967294 | testcrate
    141 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:38:04 | 2024-11-13 12:38:14 | 2024-11-13 12:38:04 | 2024-11-13 12:38:14 | 01:00:00 |             14 |     4294967294 | testcrate
    142 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:38:31 | 2024-11-13 12:39:01 | 2024-11-13 12:38:31 | 2024-11-13 12:39:01 | 01:00:00 |             14 |     4294967294 | testcrate
    143 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:46:40 | 2024-11-13 12:47:36 | 2024-11-13 12:46:40 | 2024-11-13 12:47:36 | 01:00:00 |             14 |     4294967294 | testcrate
    144 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:51:30 | 2024-11-13 12:51:46 | 2024-11-13 12:51:30 | 2024-11-13 12:51:46 | 01:00:00 |             14 |     4294967294 | testcrate
    145 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:52:48 | 2024-11-13 12:53:42 | 2024-11-13 12:52:48 | 2024-11-13 12:53:42 | 01:00:00 |             14 |     4294967294 | testcrate
    146 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:54:59 | 2024-11-13 12:55:05 | 2024-11-13 12:54:59 | 2024-11-13 12:55:05 | 01:00:00 |             14 |     4294967294 | testcrate
    147 |              0 | observing   | ended_manually |          1 | 2024-11-13 12:55:22 | 2024-11-13 12:55:37 | 2024-11-13 12:55:22 | 2024-11-13 12:55:37 | 01:00:00 |             14 |     4294967294 | testcrate
    148 |              0 | observing   | ended_manually |          1 | 2024-11-13 13:17:46 | 2024-11-13 13:18:57 | 2024-11-13 13:17:46 | 2024-11-13 13:18:57 | 01:00:00 |             14 |     4294967294 | testcrate
    149 |              0 | observing   | ended_manually |          1 | 2024-11-13 15:48:22 | 2024-11-13 15:56:49 | 2024-11-13 15:48:22 | 2024-11-13 15:56:49 | 01:00:00 |             14 |     4294967294 | testcrate
    150 |              0 | observing   | ended_manually |          1 | 2024-11-13 16:04:48 | 2024-11-13 16:05:28 | 2024-11-13 16:04:48 | 2024-11-13 16:05:28 | 01:00:00 |             14 |     4294967294 | testcrate
    151 |              0 | observing   | ended_manually |          1 | 2024-11-13 16:05:36 | 2024-11-13 16:07:31 | 2024-11-13 16:05:36 | 2024-11-13 16:07:31 | 01:00:00 |             14 |     4294967294 | testcrate
    152 |              0 | observing   | ended_manually |         16 | 2024-11-13 16:09:47 | 2024-11-13 16:09:50 | 2024-11-13 16:09:47 | 2024-11-13 16:09:50 | 01:00:00 |             14 |     4294967294 | testcrate
    153 |              0 | observing   | ended_manually |          1 | 2024-11-13 16:23:00 | 2024-11-13 16:35:31 | 2024-11-13 16:23:00 | 2024-11-13 16:35:31 | 01:00:00 |             14 |     4294967294 | testcrate
    154 |         109986 | other       | ended_manually |          1 | 2024-11-15 16:23:13 | 2024-11-15 16:25:17 | 2024-11-15 16:23:13 | 2024-11-15 16:25:17 | 01:00:00 |             14 |     4294967294 | vtestcrate
    155 |         109986 | other       | ended_manually |          1 | 2024-11-15 16:27:05 | 2024-11-15 16:28:30 | 2024-11-15 16:27:05 | 2024-11-15 16:28:30 | 01:00:00 |             14 |     4294967294 | local
    156 |         109986 | other       | ended_manually |          1 | 2024-11-15 16:28:45 | 2024-11-15 16:28:52 | 2024-11-15 16:28:45 | 2024-11-15 16:28:52 | 01:00:00 |             14 |     4294967294 | local
    157 |         109986 | other       | ended_manually |          1 | 2024-11-15 16:30:24 | 2024-11-15 16:32:30 | 2024-11-15 16:30:24 | 2024-11-15 16:32:30 | 01:00:00 |             14 |     4294967294 | local
    158 |         109986 | engineering | ended_manually |          1 | 2024-11-15 16:37:12 | 2024-11-15 16:38:29 | 2024-11-15 16:37:12 | 2024-11-15 16:38:29 | 01:00:00 |             14 |     4294967294 | vtestcrate
    159 |         109986 | engineering | ended_manually |          1 | 2024-11-15 17:40:18 | 2024-11-15 17:43:12 | 2024-11-15 17:40:18 | 2024-11-15 17:43:12 | 01:00:00 |             14 |     4294967294 | vtestcrate
    160 |         109986 | engineering | ended_manually |          1 | 2024-11-15 18:27:40 | 2024-11-15 18:28:33 | 2024-11-15 18:27:40 | 2024-11-15 18:28:33 | 01:00:00 |             14 |     4294967294 | vtestcrate
    161 |         109986 | engineering | ended_manually |          1 | 2024-11-15 18:28:38 | 2024-11-15 18:29:24 | 2024-11-15 18:28:38 | 2024-11-15 18:29:24 | 01:00:00 |             14 |     4294967294 | vtestcrate
    162 |         109986 | engineering | ended_manually |          1 | 2024-11-15 18:33:36 | 2024-11-15 18:33:56 | 2024-11-15 18:33:36 | 2024-11-15 18:33:56 | 01:00:00 |             14 |     4294967294 | vtestcrate
    163 |         109986 | observing   | ended_manually |          1 | 2024-11-15 23:47:32 | 2024-11-15 23:47:39 | 2024-11-15 23:47:32 | 2024-11-15 23:47:39 | 01:00:00 |             14 |     4294967294 | veritas
    164 |         109986 | observing   | ended_manually |          1 | 2024-11-15 23:47:44 | 2024-11-15 23:51:04 | 2024-11-15 23:47:44 | 2024-11-15 23:51:04 | 01:00:00 |             14 |     4294967294 | veritas
    165 |         109986 | observing   | ended_manually |          1 | 2024-11-15 23:51:05 | 2024-11-15 23:51:20 | 2024-11-15 23:51:05 | 2024-11-15 23:51:20 | 01:00:00 |             14 |     4294967294 | veritas
    166 |         109986 | observing   | ended_manually |          1 | 2024-11-15 23:51:30 | 2024-11-15 23:51:36 | 2024-11-15 23:51:30 | 2024-11-15 23:51:36 | 01:00:00 |             14 |     4294967294 | veritas
    167 |         109986 | observing   | ended_manually |          1 | 2024-11-15 23:51:52 | 2024-11-15 23:52:03 | 2024-11-15 23:51:52 | 2024-11-15 23:52:03 | 01:00:00 |             14 |     4294967294 | veritas
    168 |         109986 | observing   | ended_manually |          1 | 2024-11-15 23:52:14 | 2024-11-15 23:52:29 | 2024-11-15 23:52:14 | 2024-11-15 23:52:29 | 01:00:00 |             14 |     4294967294 | veritas
    169 |         109986 | observing   | ended_manually |          1 | 2024-11-15 23:54:03 | 2024-11-16 00:22:24 | 2024-11-15 23:54:03 | 2024-11-16 00:22:24 | 01:00:00 |             14 |     4294967294 | veritas
    170 |         109986 | observing   | ended_manually |          1 | 2024-11-16 00:25:18 | 2024-11-16 00:41:12 | 2024-11-16 00:25:18 | 2024-11-16 00:41:12 | 01:00:00 |             14 |     4294967294 | veritas
    171 |         109986 | observing   | ended_manually |          1 | 2024-11-16 00:41:50 | 2024-11-16 00:52:34 | 2024-11-16 00:41:50 | 2024-11-16 00:52:34 | 01:00:00 |             14 |     4294967294 | alfrik
    204 |         109988 | engineering | ended_manually |          1 | 2024-11-16 20:02:21 | 2024-11-16 20:02:24 | 2024-11-16 20:02:21 | 2024-11-16 20:02:24 | 01:00:00 |             14 |     4294967294 | vtestcrate
    205 |         109988 | observing   | ended_manually |          1 | 2024-11-17 13:00:48 | 2024-11-17 13:00:58 | 2024-11-17 13:00:48 | 2024-11-17 13:00:58 | 01:00:00 |             14 |     4294967294 | vtestcrate
    206 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:03:05 | 2024-11-17 13:03:46 | 2024-11-17 13:03:05 | 2024-11-17 13:03:46 | 01:00:00 |             14 |     4294967294 | vtestcrate
    207 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:04:14 | 2024-11-17 13:04:16 | 2024-11-17 13:04:14 | 2024-11-17 13:04:16 | 01:00:00 |             14 |     4294967294 | vtestcrate
    208 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:04:20 | 2024-11-17 13:04:34 | 2024-11-17 13:04:20 | 2024-11-17 13:04:34 | 01:00:00 |             14 |     4294967294 | vtestcrate
    209 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:05:34 | 2024-11-17 13:05:37 | 2024-11-17 13:05:34 | 2024-11-17 13:05:37 | 01:00:00 |             14 |     4294967294 | vtestcrate
    210 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:06:03 | 2024-11-17 13:06:08 | 2024-11-17 13:06:03 | 2024-11-17 13:06:08 | 01:00:00 |             14 |     4294967294 | vtestcrate
    211 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:07:35 | 2024-11-17 13:07:37 | 2024-11-17 13:07:35 | 2024-11-17 13:07:37 | 01:00:00 |             14 |     4294967294 | test
    212 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:20:40 | 2024-11-17 13:20:44 | 2024-11-17 13:20:40 | 2024-11-17 13:20:44 | 01:00:00 |             14 |     4294967294 | vtestcrate
    213 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:21:23 | 2024-11-17 13:27:07 | 2024-11-17 13:21:23 | 2024-11-17 13:27:07 | 01:00:00 |             14 |     4294967294 | vtestcrate
    214 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:27:14 | 2024-11-17 13:33:21 | 2024-11-17 13:27:14 | 2024-11-17 13:33:21 | 01:00:00 |             14 |     4294967294 | vtestcrate
    215 |         109988 | engineering | ended_manually |          1 | 2024-11-17 13:42:35 | 2024-11-17 13:45:53 | 2024-11-17 13:42:35 | 2024-11-17 13:45:53 | 01:00:00 |             14 |     4294967294 | vtestcrate
    216 |         109988 | engineering | ended_manually |          1 | 2024-11-17 14:25:19 | 2024-11-17 14:26:02 | 2024-11-17 14:25:19 | 2024-11-17 14:26:02 | 01:00:00 |             14 |     4294967294 | vtestcrate
    217 |         109988 | engineering | ended_manually |          1 | 2024-11-17 14:28:12 | 2024-11-17 14:28:41 | 2024-11-17 14:28:12 | 2024-11-17 14:28:41 | 01:00:00 |             14 |     4294967294 | vtestcrate
    218 |         109988 | engineering | ended_manually |          1 | 2024-11-17 14:29:31 | 2024-11-17 14:32:27 | 2024-11-17 14:29:31 | 2024-11-17 14:32:27 | 01:00:00 |             14 |     4294967294 | vtestcrate
    219 |         109988 | engineering | ended_manually |          1 | 2024-11-17 14:32:32 | 2024-11-17 14:39:19 | 2024-11-17 14:32:32 | 2024-11-17 14:39:19 | 01:00:00 |             14 |     4294967294 | vtestcrate
    220 |         109988 | engineering | ended_manually |          1 | 2024-11-17 14:40:38 | 2024-11-17 14:40:58 | 2024-11-17 14:40:38 | 2024-11-17 14:40:58 | 01:00:00 |             14 |     4294967294 | vtestcrate
    221 |         109988 | engineering | ended          |          1 | 2024-11-17 14:53:41 | 2024-11-17 15:53:41 | 2024-11-17 14:53:41 | 2024-11-17 15:53:41 | 01:00:00 |             14 |     4294967294 | vtestcrate
    222 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:00:38 | 2024-11-17 17:00:39 | 2024-11-17 17:00:38 | 2024-11-17 17:00:39 | 01:00:00 |             14 |     4294967294 | vtestcrate
    223 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:00:47 | 2024-11-17 17:00:49 | 2024-11-17 17:00:47 | 2024-11-17 17:00:49 | 01:00:00 |             14 |     4294967294 | vtestcrate
    224 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:19:37 | 2024-11-17 17:32:36 | 2024-11-17 17:19:37 | 2024-11-17 17:32:36 | 01:00:00 |             14 |     4294967294 | vtestcrate
    225 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:32:42 | 2024-11-17 17:32:48 | 2024-11-17 17:32:42 | 2024-11-17 17:32:48 | 01:00:00 |             14 |     4294967294 | vtestcrate
    226 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:32:55 | 2024-11-17 17:33:04 | 2024-11-17 17:32:55 | 2024-11-17 17:33:04 | 01:00:00 |             14 |     4294967294 | vtestcrate
    227 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:33:31 | 2024-11-17 17:39:30 | 2024-11-17 17:33:31 | 2024-11-17 17:39:30 | 01:00:00 |             14 |     4294967294 | vtestcrate
    228 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:39:33 | 2024-11-17 17:39:57 | 2024-11-17 17:39:33 | 2024-11-17 17:39:57 | 01:00:00 |             14 |     4294967294 | vtestcrate
    229 |         109988 | engineering | ended_manually |          1 | 2024-11-17 17:40:00 | 2024-11-17 17:51:45 | 2024-11-17 17:40:00 | 2024-11-17 17:51:45 | 01:00:00 |             14 |     4294967294 | vtestcrate
    230 |         109988 | engineering | ended_manually |          1 | 2024-11-17 21:49:49 | 2024-11-17 21:49:51 | 2024-11-17 21:49:49 | 2024-11-17 21:49:51 | 01:00:00 |             14 |     4294967294 | vtestcrate
    231 |         109988 | engineering | ended_manually |          1 | 2024-11-17 21:49:56 | 2024-11-17 21:50:49 | 2024-11-17 21:49:56 | 2024-11-17 21:50:49 | 01:00:00 |             14 |     4294967294 | vtestcrate
    232 |         109988 | engineering | ended_manually |          1 | 2024-11-17 21:50:51 | 2024-11-17 21:50:54 | 2024-11-17 21:50:51 | 2024-11-17 21:50:54 | 01:00:00 |             14 |     4294967294 | vtestcrate
    233 |         109988 | engineering | ended_manually |          1 | 2024-11-17 21:54:12 | 2024-11-17 21:54:26 | 2024-11-17 21:54:12 | 2024-11-17 21:54:26 | 01:00:00 |             14 |     4294967294 | vtestcrate
    234 |         109988 | engineering | ended_manually |          1 | 2024-11-17 21:54:35 | 2024-11-17 21:54:41 | 2024-11-17 21:54:35 | 2024-11-17 21:54:41 | 01:00:00 |             14 |     4294967294 | vtestcrate
    235 |         109988 | engineering | ended_manually |          1 | 2024-11-17 21:55:18 | 2024-11-17 22:02:59 | 2024-11-17 21:55:18 | 2024-11-17 22:02:59 | 01:00:00 |             14 |     4294967294 | vtestcrate
    236 |         109988 | other       | ended_manually |          1 | 2024-11-18 12:22:31 | 2024-11-18 12:26:06 | 2024-11-18 12:22:31 | 2024-11-18 12:26:06 | 01:00:00 |             14 |     4294967294 | local
    237 |         111893 | engineering | ended_manually |          1 | 2025-04-16 11:02:42 | 2025-04-16 11:03:25 | 2025-04-16 11:02:42 | 2025-04-16 11:03:25 | 01:23:20 |             14 |     4294967294 | testcrate
    238 |         111893 | engineering | ended_manually |          1 | 2025-04-16 11:27:41 | 2025-04-16 11:29:10 | 2025-04-16 11:27:41 | 2025-04-16 11:29:10 | 01:23:20 |             14 |     4294967294 | testcrate
    239 |         111893 | engineering | ended_manually |          1 | 2025-04-16 11:49:57 | 2025-04-16 11:50:29 | 2025-04-16 11:49:57 | 2025-04-16 11:50:29 | 01:23:20 |             14 |     4294967294 | testcrate
    240 |         111893 | engineering | ended_manually |          1 | 2025-04-16 11:50:31 | 2025-04-16 11:51:53 | 2025-04-16 11:50:31 | 2025-04-16 11:51:53 | 01:23:20 |             14 |     4294967294 | testcrate
    241 |         111894 | engineering | ended_manually |          1 | 2025-04-16 11:52:12 | 2025-04-16 11:52:30 | 2025-04-16 11:52:12 | 2025-04-16 11:52:30 | 01:23:20 |             14 |     4294967294 | testcrate
    242 |         111894 | engineering | ended_manually |          1 | 2025-04-16 13:40:49 | 2025-04-16 13:41:09 | 2025-04-16 13:40:49 | 2025-04-16 13:41:09 | 01:23:20 |             14 |     4294967294 | testcrate
    243 |         111894 | engineering | ended_manually |          1 | 2025-04-16 14:02:05 | 2025-04-16 14:02:17 | 2025-04-16 14:02:05 | 2025-04-16 14:02:17 | 01:23:20 |             14 |     4294967294 | testcrate
    244 |         111894 | engineering | ended_manually |          1 | 2025-04-16 14:02:17 | 2025-04-16 14:03:05 | 2025-04-16 14:02:17 | 2025-04-16 14:03:05 | 01:23:20 |             14 |     4294967294 | testcrate
    245 |         111894 | engineering | ended_manually |          1 | 2025-04-16 14:05:45 | 2025-04-16 14:07:04 | 2025-04-16 14:05:45 | 2025-04-16 14:07:04 | 01:23:20 |             14 |     4294967294 | testcrate
    246 |         111894 | engineering | ended_manually |          1 | 2025-04-16 14:10:24 | 2025-04-16 14:11:07 | 2025-04-16 14:10:24 | 2025-04-16 14:11:07 | 01:23:20 |             14 |     4294967294 | testcrate
    247 |         111894 | engineering | ended_manually |          1 | 2025-04-16 14:12:52 | 2025-04-16 14:13:05 | 2025-04-16 14:12:52 | 2025-04-16 14:13:05 | 01:23:20 |             14 |     4294967294 | testcrate
    248 |              0 | engineering | ended_manually |          1 | 2025-04-16 14:20:37 | 2025-04-16 14:21:26 | 2025-04-16 14:20:37 | 2025-04-16 14:21:26 | 01:23:20 |             14 |     4294967294 | testcrate
    249 |              0 | engineering | ended_manually |          1 | 2025-04-16 14:25:03 | 2025-04-16 14:25:25 | 2025-04-16 14:25:03 | 2025-04-16 14:25:25 | 01:23:20 |             14 |     4294967294 | testcrate
    250 |              0 | engineering | ended_manually |          1 | 2025-04-16 14:31:00 | 2025-04-16 14:31:35 | 2025-04-16 14:31:00 | 2025-04-16 14:31:35 | 01:23:20 |             14 |     4294967294 | testcrate
    251 |              0 | engineering | ended_manually |          1 | 2025-04-16 15:17:26 | 2025-04-16 15:17:47 | 2025-04-16 15:17:26 | 2025-04-16 15:17:47 | 01:23:20 |             14 |     4294967294 | testcrate
    252 |              0 | engineering | ended_manually |          1 | 2025-04-16 16:22:21 | 2025-04-16 16:27:23 | 2025-04-16 16:22:21 | 2025-04-16 16:27:23 | 01:23:20 |             14 |     4294967294 | testcrate
    253 |         112097 | engineering | ended_manually |          1 | 2025-04-28 13:46:39 | 2025-04-28 13:47:51 | 2025-04-28 13:46:39 | 2025-04-28 13:47:51 | 01:23:20 |             14 |     4294967294 | testcrate
    254 |         112097 | engineering | ended_manually |          1 | 2025-04-28 13:48:44 | 2025-04-28 13:49:32 | 2025-04-28 13:48:44 | 2025-04-28 13:49:32 | 01:23:20 |             14 |     4294967294 | testcrate
    255 |         112097 | engineering | ended_manually |          1 | 2025-04-28 13:52:24 | 2025-04-28 13:52:27 | 2025-04-28 13:52:24 | 2025-04-28 13:52:27 | 01:23:20 |             14 |     4294967294 | testcrate
    256 |         112496 | engineering | ended_manually |          1 | 2025-06-04 09:46:52 | 2025-06-04 09:47:18 | 2025-06-04 09:46:52 | 2025-06-04 09:47:18 | 01:00:00 |             14 |     4294967294 | testcrate
    257 |         112496 | engineering | ended_manually |          1 | 2025-06-04 09:47:30 | 2025-06-04 09:48:40 | 2025-06-04 09:47:30 | 2025-06-04 09:48:40 | 01:00:00 |             14 |     4294967294 | testcrate
    258 |         112496 | engineering | ended_manually |          1 | 2025-06-04 09:49:07 | 2025-06-04 09:58:15 | 2025-06-04 09:49:07 | 2025-06-04 09:58:15 | 01:00:00 |             14 |     4294967294 | testcrate
    259 |         112496 | engineering | ended_manually |          1 | 2025-06-04 09:58:23 | 2025-06-04 09:58:31 | 2025-06-04 09:58:23 | 2025-06-04 09:58:31 | 01:00:00 |             14 |     4294967294 | testcrate
    260 |         112496 | engineering | ended_manually |          1 | 2025-06-04 09:59:14 | 2025-06-04 09:59:27 | 2025-06-04 09:59:14 | 2025-06-04 09:59:27 | 01:00:00 |             14 |     4294967294 | testcrate
    261 |         112496 | engineering | ended_manually |          1 | 2025-06-04 10:13:18 | 2025-06-04 10:14:10 | 2025-06-04 10:13:18 | 2025-06-04 10:14:10 | 01:00:00 |             14 |     4294967294 | testcrate
    262 |         112496 | engineering | ended_manually |          1 | 2025-06-04 14:49:17 | 2025-06-04 15:14:47 | 2025-06-04 14:49:17 | 2025-06-04 15:14:47 | 01:00:00 |             14 |     4294967294 | testcrate
    263 |         112496 | engineering | ended_manually |          1 | 2025-06-04 15:15:20 | 2025-06-04 15:17:38 | 2025-06-04 15:15:20 | 2025-06-04 15:17:38 | 01:00:00 |             14 |     4294967294 | testcrate
    264 |         112496 | calibration | ended_manually |          1 | 2025-06-04 15:35:57 | 2025-06-04 15:42:41 | 2025-06-04 15:35:57 | 2025-06-04 15:42:41 | 01:00:00 |             14 |     4294967294 | testcrate
    265 |         112689 | engineering | ended_manually |          1 | 2025-06-30 10:17:57 | 2025-06-30 10:19:35 | 2025-06-30 10:17:57 | 2025-06-30 10:19:35 | 01:00:00 |             14 |     4294967294 | testcrate
    266 |         112689 | engineering | ended_manually |          1 | 2025-06-30 10:19:47 | 2025-06-30 10:19:54 | 2025-06-30 10:19:47 | 2025-06-30 10:19:54 | 01:00:00 |             14 |     4294967294 | testcrate
    267 |         112689 | engineering | ended_manually |          1 | 2025-06-30 10:25:27 | 2025-06-30 10:27:24 | 2025-06-30 10:25:27 | 2025-06-30 10:27:24 | 01:00:00 |             14 |     4294967294 | testcrate
    268 |         112689 | engineering | ended_manually |          1 | 2025-06-30 10:27:31 | 2025-06-30 10:27:52 | 2025-06-30 10:27:31 | 2025-06-30 10:27:52 | 01:00:00 |             14 |     4294967294 | testcrate
    269 |         112689 | engineering | ended_manually |          1 | 2025-07-01 12:11:01 | 2025-07-01 12:17:56 | 2025-07-01 12:11:01 | 2025-07-01 12:17:56 | 01:00:00 |             14 |     4294967294 | testcrate
    270 |         112689 | engineering | ended_manually |          1 | 2025-07-01 12:18:30 | 2025-07-01 12:32:37 | 2025-07-01 12:18:30 | 2025-07-01 12:32:37 | 01:00:00 |             14 |     4294967294 | testcrate
    271 |         112689 | engineering | ended_manually |          1 | 2025-07-08 10:27:05 | 2025-07-08 10:30:58 | 2025-07-08 10:27:05 | 2025-07-08 10:30:58 | 01:00:00 |             14 |     4294967294 | testcrate
    272 |         112689 | engineering | ended_manually |          1 | 2025-07-08 10:45:28 | 2025-07-08 10:45:47 | 2025-07-08 10:45:28 | 2025-07-08 10:45:47 | 01:00:00 |             14 |     4294967294 | testcrate
    273 |         112689 | engineering | ended_manually |          1 | 2025-07-08 10:53:00 | 2025-07-08 10:55:39 | 2025-07-08 10:53:00 | 2025-07-08 10:55:39 | 01:00:00 |             14 |     4294967294 | testcrate
    274 |         112689 | other       | ended_manually |          1 | 2025-08-18 15:49:24 | 2025-08-18 15:50:17 | 2025-08-18 15:49:24 | 2025-08-18 15:50:17 | 00:01:00 |             14 |     4294967294 | test
    275 |         112689 | observing   | ended          |          1 | 2025-08-26 12:51:29 | 2025-08-26 12:51:39 | 2025-08-26 12:51:29 | 2025-08-26 12:51:39 | 00:00:10 |             14 |     4294967294 | testcrate
    276 |         112689 | observing   | ended          |          1 | 2025-08-26 12:52:43 | 2025-08-26 12:52:53 | 2025-08-26 12:52:43 | 2025-08-26 12:52:53 | 00:00:10 |             14 |     4294967294 | testcrate
    277 |         112689 | observing   | ended          |          1 | 2025-08-26 12:53:19 | 2025-08-26 12:53:24 | 2025-08-26 12:53:19 | 2025-08-26 12:53:24 | 00:00:05 |             14 |     4294967294 | testcrate
    278 |         112689 | observing   | ended          |          1 | 2025-08-26 12:53:34 | 2025-08-26 12:53:39 | 2025-08-26 12:53:34 | 2025-08-26 12:53:39 | 00:00:05 |             14 |     4294967294 | testcrate
    279 |         112689 | observing   | ended          |          1 | 2025-08-26 12:53:51 | 2025-08-26 12:53:56 | 2025-08-26 12:53:51 | 2025-08-26 12:53:56 | 00:00:05 |             14 |     4294967294 | testcrate
    280 |         112689 | observing   | ended          |          1 | 2025-08-26 12:54:06 | 2025-08-26 12:54:16 | 2025-08-26 12:54:06 | 2025-08-26 12:54:16 | 00:00:10 |             14 |     4294967294 | testcrate
    281 |         112689 | observing   | ended          |          1 | 2025-08-26 12:56:10 | 2025-08-26 12:56:20 | 2025-08-26 12:56:10 | 2025-08-26 12:56:20 | 00:00:10 |             14 |     4294967294 | testcrate
    282 |         112689 | observing   | ended          |          1 | 2025-08-26 12:56:27 | 2025-08-26 12:56:37 | 2025-08-26 12:56:27 | 2025-08-26 12:56:37 | 00:00:10 |             14 |     4294967294 | testcrate
    283 |         112689 | observing   | ended          |          2 | 2025-08-26 12:57:18 | 2025-08-26 12:57:28 | 2025-08-26 12:57:18 | 2025-08-26 12:57:28 | 00:00:10 |             14 |     4294967294 | testcrate
    284 |         112689 | observing   | ended          |          2 | 2025-08-26 12:57:48 | 2025-08-26 12:57:58 | 2025-08-26 12:57:48 | 2025-08-26 12:57:58 | 00:00:10 |             14 |     4294967294 | testcrate
    285 |         112689 | observing   | ended          |          4 | 2025-08-26 12:58:18 | 2025-08-26 12:58:28 | 2025-08-26 12:58:18 | 2025-08-26 12:58:28 | 00:00:10 |             14 |     4294967294 | testcrate
    286 |         112689 | observing   | ended          |          4 | 2025-08-26 12:58:38 | 2025-08-26 12:58:48 | 2025-08-26 12:58:38 | 2025-08-26 12:58:48 | 00:00:10 |             14 |     4294967294 | testcrate
    287 |         112689 | observing   | ended          |          8 | 2025-08-26 12:59:08 | 2025-08-26 12:59:18 | 2025-08-26 12:59:08 | 2025-08-26 12:59:18 | 00:00:10 |             14 |     4294967294 | testcrate
    288 |         112689 | observing   | ended          |          8 | 2025-08-26 12:59:24 | 2025-08-26 12:59:34 | 2025-08-26 12:59:24 | 2025-08-26 12:59:34 | 00:00:10 |             14 |     4294967294 | testcrate
    289 |         112689 | observing   | ended          |          1 | 2025-08-26 13:00:51 | 2025-08-26 13:01:01 | 2025-08-26 13:00:51 | 2025-08-26 13:01:01 | 00:00:10 |             14 |     4294967294 | testcrate
    290 |         112689 | observing   | ended          |          1 | 2025-08-26 13:01:21 | 2025-08-26 13:01:31 | 2025-08-26 13:01:21 | 2025-08-26 13:01:31 | 00:00:10 |             14 |     4294967294 | testcrate
